"n","seed","K","ok","n_starts_ok","LL","n_par","AIC","BIC","min_class_share","hessian_ok","secs","usable","verdict","problems"
5,10,4,TRUE,8,-6.13764705785072,19,50.2752941157014,84.6018814213375,0.199999999987073,FALSE,21.215136051178,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,11,1,TRUE,1,-25.5835401507203,4,59.1670803014407,66.393730260522,1,TRUE,0.256477117538452,FALSE,"WRONG SIGN","wrong_sign"
5,11,2,TRUE,8,-21.9823014870219,9,61.9646029740437,78.2245653819766,0.367090193959196,FALSE,7.51422309875488,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,11,3,TRUE,8,-20.0790838108498,14,68.1581676216996,93.4514424784841,0.199507098771538,FALSE,12.2334189414978,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,11,4,TRUE,8,-20.0790838108495,19,78.158167621699,112.484754927335,5.58800480740386e-06,FALSE,20.2647228240967,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,12,1,TRUE,1,-19.0750477253243,4,46.1500954506485,53.3767454097298,1,TRUE,0.292217016220093,FALSE,"WRONG SIGN","wrong_sign"
5,12,2,TRUE,8,-11.5163602627167,9,41.0327205254334,57.2926829333663,0.48637991409638,FALSE,5.50412487983704,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,12,3,TRUE,8,-11.3391260724855,14,50.678252144971,75.9715270017555,0.174951520949053,FALSE,13.6826598644257,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,12,4,TRUE,8,-11.3391260910495,19,60.6782521820989,95.004839487735,NA,FALSE,24.4678490161896,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,13,1,TRUE,1,-14.6674743191343,4,37.3349486382685,44.5615985973498,1,TRUE,0.322158098220825,FALSE,"WRONG SIGN","wrong_sign"
5,13,2,TRUE,8,-10.4752116860005,9,38.950423372001,55.2103857799339,0.392268967761734,FALSE,5.1272439956665,FALSE,"NO COVARIANCE","no_covariance"
5,13,3,TRUE,8,-9.71911973141672,14,47.4382394628335,72.7315143196179,0.291421075098742,FALSE,14.5911138057709,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,13,4,TRUE,8,-9.78865667519729,19,57.5773133503946,91.9039006560306,0.0676790669919308,FALSE,19.230978012085,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,14,1,TRUE,1,-19.2296707645655,4,46.459341529131,53.6859914882123,1,TRUE,0.226406812667847,FALSE,"WRONG SIGN","wrong_sign"
5,14,2,TRUE,8,-12.8782467908484,9,43.7564935816967,60.0164559896296,0.40859862740465,FALSE,5.98743200302124,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,14,3,TRUE,8,-8.44391930607768,14,44.8878386121554,70.1811134689398,0.200369721582363,FALSE,16.0439898967743,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,14,4,TRUE,8,-8.44391930652086,19,54.8878386130417,89.2144259186778,0,FALSE,23.3807349205017,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,15,1,TRUE,1,-19.3779031444236,4,46.7558062888473,53.9824562479286,1,TRUE,0.178302049636841,TRUE,"ok",""
5,15,2,TRUE,8,-14.7969317962803,9,47.5938635925605,63.8538260004934,0.416163709841054,FALSE,6.4494309425354,FALSE,"NO COVARIANCE","no_covariance"
5,15,3,TRUE,8,-13.12657595697,14,54.25315191394,79.5464267707245,0.199378490271085,FALSE,17.8470571041107,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,15,4,TRUE,8,-13.1265759554121,19,64.2531519108241,98.5797392164602,1.00673554622743e-147,FALSE,40.8422329425812,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,16,1,TRUE,1,-17.044288365136,4,42.0885767302721,49.3152266893534,1,TRUE,0.463375091552734,TRUE,"ok",""
5,16,2,TRUE,8,-5.51473532731722,9,29.0294706546344,45.2894330625673,0.399999994760886,FALSE,11.5118930339813,FALSE,"NO COVARIANCE","no_covariance"
5,16,3,TRUE,8,-5.51473532777214,14,39.0294706555443,64.3227455123288,0,FALSE,16.1780970096588,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,16,4,TRUE,8,-4.75008879517218,19,47.5001775903444,81.8267648959804,0,FALSE,41.5118770599365,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,17,1,TRUE,1,-12.8174519795183,4,33.6349039590366,40.8615539181179,1,TRUE,0.352817058563232,TRUE,"ok",""
5,17,2,TRUE,8,-3.88830647918155,9,25.7766129583631,42.036575366296,0.200000000037363,FALSE,11.072380065918,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,17,3,TRUE,8,-3.88830647940028,14,35.7766129588006,61.069887815585,1.07201892530906e-40,FALSE,21.21737408638,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,17,4,TRUE,8,-3.88830647930294,19,45.7766129586059,80.103200264242,8.95097220038729e-102,FALSE,34.0664551258087,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,18,1,TRUE,1,-16.1740428067906,4,40.3480856135813,47.5747355726626,1,TRUE,0.204045057296753,TRUE,"ok",""
5,18,2,TRUE,8,-14.5920662812525,9,47.1841325625049,63.4440949704378,0.187778249931176,FALSE,6.28622102737427,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,18,3,TRUE,8,-14.2697295718216,14,56.5394591436432,81.8327340004277,0.194999627017353,FALSE,15.8060398101807,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,18,4,TRUE,8,-14.188766743113,19,66.3775334862259,100.704120791862,0.116134963596697,FALSE,22.9553461074829,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,19,1,TRUE,1,-15.0083071865556,4,38.0166143731112,45.2432643321925,1,TRUE,0.290074110031128,TRUE,"ok",""
5,19,2,TRUE,8,-13.1566203446295,9,44.3132406892591,60.573203097192,0.371968646896613,FALSE,10.1000049114227,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,19,3,TRUE,8,-7.52383183277468,14,43.0476636655494,68.3409385223338,0.199999996301867,FALSE,15.5199348926544,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,19,4,TRUE,8,-7.52383183314197,19,53.0476636662839,87.37425097192,0,FALSE,23.134220123291,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
5,20,1,TRUE,1,-19.460481325397,4,46.9209626507941,54.1476126098753,1,TRUE,0.33646297454834,FALSE,"WRONG SIGN","wrong_sign"
5,20,2,TRUE,8,-13.9632629605642,9,45.9265259211283,62.1864883290612,0.406042322091422,FALSE,5.42323088645935,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,20,3,TRUE,8,-8.49281370786129,14,44.9856274157226,70.2789022725071,0.199999995573941,FALSE,12.3224020004272,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
5,20,4,TRUE,8,-8.49281370690684,19,54.9856274138137,89.3122147194497,0,FALSE,26.8079659938812,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
